"","author.ID","paper.ID","coauthor.names","paper.title","journal.title","author.names"
"543","3","74","J Meng, S Chang","Efficient Techniques for Feature-Based Image/Video Access and Manipulation ","Data Processing Clinic","J Smith"
"544","3","128","J Smith, J Smith, Y Chang, C Li","Multi-object, Multi-feature Search using MPEG- ,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Thesaloniki GR","J Smith"
"545","3","75","H Meng, S Chang","Exploring Image Functionalities in WWW Applications- Development of Image/Video Search and Editing Engines ","ICIP International Conference Image Processing","J Smith"
"546","3","129","J Smith, J Smith","Multimedia content management in the MPEG- framework,","Proc SPIE The International Society for Optical Engineering ITCOM Internet Multimedia Management Systems III","J Smith"
"547","3","76","J Smith, R Mohan, J Smith, C Li","Content Adaptation Framework: Bringing the Internet to Information Appliances,","Proc GLOBECOM","J Smith"
"548","3","77","J Smith, R Mohan, J Smith, C Li","Adapting Content to Client Resources in the Internet,","Proc IEEE Intl Conf Multimedia Comp Systems","J Smith"
"549","3","78","J Smith, R Mohan, J Smith, C Li","Adapting Multimedia Internet Content for Universal Access,","IEEE Trans Multimedia","J Smith"
"550","3","79","J Smith, R Mohan, J Smith, C Li","Multimedia Content Customization for Universal Acccess,","Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems III","J Smith"
"551","3","130","J Smith, J Smith","Multimedia Databases,","IEEE Conf Web Age Information Management Xian CN","J Smith"
"552","3","131","J Smith, J Smith, C Lin, B Tseng","Multimedia resource transcoding for MPEG- digital item adaptation,","Proc SPIE The International Society for Optical Engineering ITCOM Internet Multimedia Management Systems IV","J Smith"
"553","3","132","J Smith, J Smith, M Naphade, A Natsev","Multimedia Semantic Indexing using Model Vectors,","Proc IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference","J Smith"
"554","3","133","J Smith, J Smith","Multimedia Systems and Signal Processing,","Electrical Engineering Handbook Academic Press Eds Yih Fang","J Smith"
"555","3","80","J Smith, M Naphade, A Jaimes, C Lin, A Natsev, J Smith, B Tseng","A Framework for Moderate Vocabulary Semantic Visual Concept Detection,","Proc IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference","J Smith"
"556","3","134","J Smith, J Smith, S Chang","Multi-stage Classification of Images from Features and Related Text,","Proc Fourth DELOS workshop Pisa","J Smith"
"557","3","81","M Naphade","A Hybrid Framework for Detecting the Semantics of Concepts and Context ","CIVR International Conference Image and Video Retrieval","J Smith"
"558","3","135","J Smith, J Smith","MPEG- Multimedia Content Description Interface Standard,","MPEG Awareness Event Sydney AU","J Smith"
"559","3","82","J Smith, M Naphade, J Smith","Learning Visual Models of Semantic Concepts,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES","J Smith"
"560","3","136","J Smith, J Smith, B Manjunath, N Day","MPEG- Multimedia Content Description Interface Standard,","IEEE Intl Conf Consumer Electronics ICCE Los Angeles Computer Animation","J Smith"
"561","3","83","J Smith, M Naphade, J Smith","Learning Regional Semantic Concepts from Incomplete Annotations,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES","J Smith"
"562","3","137","J Smith, J Smith","MPEG- Multimedia Content Description Standard,","Multimedia Information Retrieval and Management Springer Eds D Feng W C Siu H Zhang","J Smith"
"563","3","84","M Naphade, C Lin","Learning Semantic Multimedia Representations from a Small Set of Examples,","Proc IEEE Intl Conf Multimedia and Expo ICME Lausanne CH","J Smith"
"564","3","138","J Smith, J Smith","MPEG- 's Path for an Intelligent Multimedia Future,","Proc IEEE Intl Conf Information Technology for Communications and Coding ITCC Las Vegas","J Smith"
"565","3","85","J Smith, M Naphade, C Lin, J Smith, B Tseng, S Basu"," Learning to Annotate Video Databases, ","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science Technology Storage Retrieval for Image Video Databases X San Jose Computer Animation","J Smith"
"566","3","139","J Smith, J Smith, A Puri, M Tekalp","MPEG- Standard,","IEEE Intl Conf Multimedia and Expo ICME New","J Smith"
"567","3","86","J Smith, M Naphade, S Basu, J Smith, C Lin, B Tseng","Modeling Semantic Concepts to Support Query by Keywords in Video,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing","J Smith"
"568","3","87","J Smith, M Naphade, E Chang, J Smith","Multimedia Semantics and Machine Learning,","IEEE Intl Conf Multimedia and Expo ICME IEEE Meta Data Conference","J Smith"
"569","3","88","J Smith, M Naphade, S Basu, J Smith","A Statistical Modeling Approach to Content-based Video Retrieval,","Proc IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP Salt Lake City","J Smith"
"570","3","89","J Smith, A Natsev, J Smith, Y Chang, C Li, J Vitter"," Constrained Querying of Multimedia Databases: Issues and Approaches, ","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science Technology Storage Retrieval for Image Video Databases IX San Jose Computer Animation","J Smith"
"571","3","10","J Smith, X Aho, S Chang, K McKeown, D Radev, J Smith, K Zaman","Columbia Digital News System, Proc Intl Conf on the Advances in Digital Libraries ADL ,","DC","J Smith"
"572","3","11","A Amir, B Tseng, C Lin, D Ponceleon, G Iyengar, M Naphade, S Basu, S Srinivasan","Integrating Features, Models, and Semantics for TREC Video Retrieval ","TREC Text REtrieval Conference","J Smith"
"573","3","12","S Basu, M Naphade","A Statistical Modeling Approach to Content-based Video Retrieval,","Proc IAPR International Association for Pattern Recognition Intl Conf Pattern Recognition ICPR International Conference Pattern Recognition","J Smith"
"574","3","13","J Smith, P Beek, J Smith, T Ebrahimi, T Suzuki, J Askelof"," Metadata-Driven Multimedia Access, ","IEEE Signal Processing Mag Special Issue Universal Multimedia Access","J Smith"
"575","3","14","J Smith, P Beek, J Smith","Navigation and Access of Multimedia Content,","MPEG Multimedia Content Description Language John Wiley Sons Inc Eds P Salembier B S Manjunath T Sikora","J Smith"
"576","3","15","J Smith, A Benitez, S Paek, S Chang, A Puri, Q Huang, J Smith, C Li, L Bergman, C Judice","Object-Based Multimedia Content Description Schemes and Applications for MPEG- ,","Image Communication Journal ICJ Invited Paper a Special Issue MPEG","J Smith"
"577","3","16","A Benitez","Conceptual Modeling of Audio-Visual Content ","IEEE International Conference Multimedia and Expo II","J Smith"
"578","3","17","A Benitez, M Beigi, S Chang","Visual Information Retrieval from Large Distributed Online Repositories ","Commun ACM","J Smith"
"579","3","18","J Smith, A Benitez, J Smith","MediaNet: A Multimedia Information Network for Knowledge Representation,","Proc SPIE The International Society for Optical Engineering Photonics East Internet Multimedia Management Systems","J Smith"
"580","3","19","A Benitez, S Chang","IMKA: a multimedia organization system combining perceptual and semantic knowledge ","ACM Multimedia","J Smith"
"581","3","1","","VideoZoom Spatio-Temporal Video Browser ","IEEE Transactions Multimedia","J Smith"
"582","3","140","J Smith, J Smith","MPEG- Standard for Multimedia Databases,","ACM Intl Conference Data Management ACM SIGMOD International Conference Management of Data Santa Barbara Computer Animation","J Smith"
"583","3","2","","Quantitative assessment of image retrieval effectiveness ","JASIST Journal of the American Society for Information Science","J Smith"
"584","3","141","J Smith, J Smith, C Li","An Adaptive View Element Framework for Multi-dimensional Data Management,","Proc ACM Int Conf Information and Knowledge Management CIKM International Conference Information and Knowledge Management City","J Smith"
"585","3","3","","MPEG- Standard for Multimedia Databases ","SIGMOD International Conference Management of Data Conference","J Smith"
"586","3","142","J Smith, J Smith, S Chang","Enhancing Image Search Systems in Diverse Environments,","Workshop Multimedia Signal Processing N J","J Smith"
"587","3","4","","Interoperable Content-based Access of Multimedia in Digital Libraries invited talk ","DELOS Workshop Information Seeking Searching and Querying Digital Libraries","J Smith"
"588","3","143","J Smith, J Smith","Universal Multimedia Access,","Proc SPIE The International Society for Optical Engineering ITCOM Multimedia Networking Systems","J Smith"
"589","3","5","","Towards Semantic Universal Multimedia Access ","VLBV Very Low Bitrate Video Coding","J Smith"
"590","3","90","J Smith, A Natsev, J Smith","Active Selection for Multi-Example Querying by Content,","Proc IEEE Intl Conf Multimedia and Expo","J Smith"
"591","3","144","J Smith, J Smith, S Chang","An Image and Video Search Engine for the World-Wide Web,","Proc IS T SPIE The International Society for Optical Engineering Storage Retrieval for Still Image and Video Databases V San Jose Computer Animation","J Smith"
"592","3","6","J Smith, W Adams, A Amir, C Dorai, S Ghosal, G Iyengar, A Jaimes, C Lang, C Lin, M Naphade, A Natsev, C Neti, H Nock, H Permuter, R Singh, J Smith, S Srinivasan, B Tseng, A Varadarajuand, D Zhang","IBM Research TREC- Video Retrieval System,","Proc NIST Text Retrieval Conf TREC Text REtrieval Conference IEEE Meta Data Conference","J Smith"
"593","3","91","J Smith, A Natsev, M Naphade, J Smith","Exploring Semantic Dependencies for Scalable Concept Detection,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES","J Smith"
"594","3","145","J Smith, J Smith, V Reddy","An Application-based Perspective on Universal Multimedia Access using MPEG- ,","Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Networking Systems IV","J Smith"
"595","3","7","A Aho, D Radev, K McKeown, K Zaman, S Chang","Columbia Digital News Project: An Environment for Briefing and Search over Multimedia Information ","Int J Digital Libraries","J Smith"
"596","3","92","J Smith, N Natsev, Y Chang, J Smith, J Vitter","Supporting Incremental Join Queries on Ranked Inputs,","Proc Intl Conf Very Large Database Conf VLDB Very Large Data Bases IT","J Smith"
"597","3","146","J Smith, J Smith","Integrated Spatial; Feature Image Systems: Retrieval; Analysis ; Compression;","Graduate School of Arts Sciences University New","J Smith"
"598","3","8","A Aho, D Radev, K McKeown, K Zaman, S Chang","Columbia Digital News System An Environment for Briefing and Search over Multimedia Information ","ADL Advances Digital Libraries","J Smith"
"599","3","93","A Natsev, B Tseng, C Neti, C Lin, H Nock, M Naphade, W Adams","User-trainable video annotation using multimodal cues ","SIGIR Research and Development Information Retrieval","J Smith"
"600","3","147","J Smith, J Smith, S Chang","Integrated spatial and feature image query,","Multimedia Systems Springer Verlag","J Smith"
"601","3","9","J Smith, X Aho, S Chang, K McKeown, D Radev, J Smith, K Zaman","Columbia Digital News System An Environment for Briefing and Search over Multimedia Information,","Intl Journal Digital Libraries IJODL","J Smith"
"602","3","94","J Smith, A Natsev, J Smith","A Study on Image Retrieval by Anchoring,","Proc IEEE Intl Conf Multimedia and Expo ICME Lausanne CH","J Smith"
"603","3","148","J Smith, J Smith, S Basu, C Lin, M Naphade, B Tseng"," Integrating Features, Models, and Semantics for Content-based","NA","J Smith"
"604","3","149","J Smith, J Smith, S Srinivasan, A Amir, S Basu, G Iyengar, C Lin, M Naphade, D Ponceleon, B Tseng","Integrating Features, Models, and Semantics for TREC Video Retrieval,","Proc NIST Text Retrieval Conf TREC Text REtrieval Conference IEEE Meta Data Conference","J Smith"
"605","3","95","J Smith, S Paek, J Smith","Detecting Image Purpose in World-Wide Web Documents,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Document Recognition San Jose Computer Animation","J Smith"
"606","3","96","R Retrieval","Proc NSF Workshop in Multimedia Content-Based Indexing and Retrieval, Paris, FR, Oct , ","NA","J Smith"
"607","3","97","J Smith, E Rogowitz, T Frese, J Smith, C Bouman","Perceptual Image Similarity,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Human Vision and Electronic Imaging III San Jose Computer Animation","J Smith"
"608","3","98","J Smith, P Salembier, J Smith","Overview of MPEG- Multimedia Description Schemes,","MPEG Multimedia Content Description Language John Wiley Sons Inc Eds P Salembier B S Manjunath T Sikora","J Smith"
"609","3","99","J Smith, P Salembier, J Smith","MPEG- Multimedia Description Schemes,","IEEE Trans Circuits and Systems for Video Technology","J Smith"
"610","3","20","J Smith, A Benitez, S Chang, J Smith","IMKA: Intelligent Multimedia Knowledge,","Proc ACM Intl Conf Multimedia ACM MM ACM Multimedia Conference Computer Animation","J Smith"
"611","3","21","J Smith, A Benitez, D Zhong, S Chang, J Smith","MPEG- MDS Content Description Tools and Applications,","Proc Intl Conf Computer Analysis of Images and Patterns CAIP Computer Analysis of Images and Patterns","J Smith"
"612","3","22","J Smith, A Benitez, J Smith","New Frontiers for Intelligent Content-based Retrieval,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases IX San Jose Computer Animation","J Smith"
"613","3","23","J Smith, L Bergman, V Castelli, C Li, E Achuthan, Y Chang, M Hill, J Smith, B Thompson, : imagery","Proc SPIE Photonics East: Multimedia Storage and Archiving Systems IV, Boston, MA, Sept , ","NA","J Smith"
"614","3","24","J Smith, L Bergman, C Li, J Smith","SPIRE: a Digital Library for Scientific Information,","Intl Journal of Digital Libraries Special Issue","J Smith"
"615","3","25","J Smith, V Castelli, L Bergman, C Li, J Smith, A Thomasian","Progressive Content-based Retrieval of Satellite Image Database through Internet,","IEEE Tyrrhenian Intl Workshop Digital Comm Ischia","J Smith"
"616","3","26","J Smith, S Chang, D Anastassiou, A Eleftheriadis, J Meng, S Paek, S Pejhan, J Smith","Development of Advanced Image/Video Servers in the Video on Demand Testbed,","Proc of IEEE Visual Signal Processing Communications Workshop New N J","J Smith"
"617","3","27","J Smith, Y Chang, L Bergman, J Smith, C Li","Efficient multidimensional indexing structure for linear maximization queries,","Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems IV","J Smith"
"618","3","28","J Smith, S Chang, J Smith, J Meng","Efficient Techniques for Feature-Based Image/Video Access and Manipulation,","Proc rd Annual Clinic Library Applications of Data Processing Digital Image Access and Retrieval","J Smith"
"619","3","29","S Chang","Joint adaptive space and frequency basis selection ","ICIP International Conference Image Processing","J Smith"
"620","3","150","J Smith, J Smith, S Basu, C Lin, M Naphade, B Tseng"," Interactive Content-based Retrieval of Video, Proc IEEE Intl Conf on Image Processing ICIP ;","NA","J Smith"
"621","3","151","J Smith, J Smith, A Jaimes, C Lin, M Naphade, A Natsev, B Tseng","Interactive Search Fusion Methods for Video Database Retrieval,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Barcelona ES","J Smith"
"622","3","152","J Smith, J Smith, S Chang","Interoperable Content-based Access of Multimedia in Digital Libraries,","Proc DELOS Workshop Information Seeking Searching and Querying Digital Libraries Zurich CH","J Smith"
"623","3","153","J Smith, J Smith, R Mohan, C Li","Scalable Multimedia Delivery for Pervasive Computing,","Proc ACM Intl Conf Multimedia","J Smith"
"624","3","154","J Smith, J Smith, S Chang","SaFe: A General Framework for Integrated Spatial and Feature Image Search,","Workshop Multimedia Signal Processing N J","J Smith"
"625","3","155","J Smith, J Smith, Z Miao, C Li","A simple video format for mobile pervasive devices,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Image and Video Communications and Processing San Jose Computer Animation","J Smith"
"626","3","156","J Smith, J Smith, S Chang","Single Color Extraction and Image Query,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing DC","J Smith"
"627","3","157","J Smith, J Smith, S Chang","Space Adaptive Wavelet Packet Image Compression,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Still Image Compression San Jose Computer Animation","J Smith"
"628","3","158","J Smith, J Smith, A Natsev","Spatial and Feature Normalization for Content-based Retrieval,","Proc IEEE Intl Conf Multimedia and Expo ICME Lausanne CH","J Smith"
"629","3","159","J Smith, J Smith, S Chang","Searching for Images and Videos on the World-Wide Web,","University CU CTR TR","J Smith"
"630","3","30","J Smith, S Chang, J Smith, H Meng, L Wang, D Zhong","Visual Query Project","D lib Magazine","J Smith"
"631","3","31","S Chang","Visually Searching the Web for Content ","IEEE MultiMedia","J Smith"
"632","3","32","J Smith, S Chang, J Smith, M Beigi, A Benitez","Visual Information Retrieval from Large Distributed Online Repositories,","Commun ACM","J Smith"
"633","3","33","S Chang","VisualSEEk: A Fully Automated Content-Based Image Query System ","ACM Multimedia","J Smith"
"634","3","34","S Chang","Quad-Tree Segmentation for Texture-Based Image Query ","ACM Multimedia","J Smith"
"635","3","35","J Smith, Y Chang, L Bergman, J Smith, C Li","Query taxonomy of multimedia databases,","Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems IV","J Smith"
"636","3","36","S Chang","Image and Video Search Engine for the World Wide Web ","Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering","J Smith"
"637","3","37","J Smith, S Chang, J Smith, H Meng","Exploring Image Functionalities in WWW Applications - Development of Image/Video Search and Editing Engines,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing Santa Barbara Computer Animation","J Smith"
"638","3","38","J Smith, S Chang, J Smith","Extracting Multi-Dimensional Signal Features for Content-Based Visual Query,","Proc SPIE The International Society for Optical Engineering Symp Visual Communications and Image Processing VCIP","J Smith"
"639","3","39","S Chang","Integrated Spatial and Feature Image Query ","Multimedia Syst","J Smith"
"640","3","160","J Smith, J Smith, C Lin, M Naphade, A Natsev, B Tseng","Statistical Modeling and Retrieval of Video Content,","DIMACS Workshop Video Mining New N J","J Smith"
"641","3","161","J Smith, J Smith, C Lin, M Naphade, A Natsev, B Tseng"," Statistical Techniques for Video Analysis and Searching, Video Mining; Kluwer Academic Publishers;","Eds A Rosenfeld D Doermann D DeMenthon","J Smith"
"642","3","162","J Smith, J Smith, S Chang","Tools and Techniques for Color Image Retrieval,","Proc IS T SPIE The International Society for Optical Engineering Storage Retrieval for Still Image and Video Databases IV San Jose Computer Animation","J Smith"
"643","3","163","J Smith, J Smith, S Chang","Automated Binary Texture Feature Sets for Image Retrieval,","Proc IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP","J Smith"
"644","3","164","J Smith, J Smith","Towards Semantic Universal Multimedia Access,","Proc th Intl Workshop VLBV Very Low Bitrate Video Coding Visual Content Processing and Representation LNCS Springer Madrid ES","J Smith"
"645","3","165","J Smith, J Smith, R Mohan, C Li","Transcoding Internet Content for Heterogenous Client Devices,","Proc IEEE Intl Symp Circuits and Syst ISCAS IEEE International Symposium Circuits and Systems","J Smith"
"646","3","166","J Smith, J Smith, S Chang","Transform Features for Texture Classification and Discrimination in Large Image Databases,","Proc IEEE Intl Conf Image Processing ICIP International Conference Image Processing","J Smith"
"647","3","167","I Standard","Information Technology - Multimedia content description interface - Part : Conformance,","ISO IEC First Edition","J Smith"
"648","3","168","I Standard","Information Technology - Multimedia content description interface - Part : Multimedia description schemes,","ISO IEC First Edition","J Smith"
"649","3","169","B Tseng, C Lin, R Han, V Ha","CPU/power-constrained mobile devices ","ACM Multimedia","J Smith"
"650","3","40","J Smith, Y Chang, M Lo, J Smith","Issues and Solutions for Storage, Retrieval, and Search of MPEG- Documents,","Proc SPIE The International Society for Optical Engineering Photonics East Internet Multimedia Management Systems","J Smith"
"651","3","41","J Smith, Y Chang, L Bergman, V Castelli, C Li, M Lo, J Smith","The Onion Technique: indexing for linear optimization queries,","Proc ACM Intl Conf Management of Data SIGMOD International Conference Management of Data","J Smith"
"652","3","42","S Chang","Tools and Techniques for Color Image Retrieval ","Storage and Retrieval for Image and Video Databases SPIE The International Society for Optical Engineering","J Smith"
"653","3","43","S Chang","Transform Features for Texture Classification and Discrimination in Large Image Databases ","ICIP International Conference Image Processing","J Smith"
"654","3","44","J Smith, R Han, C Lin, J Smith, B Tseng","Universal Tuner: A Video Streaming System for CPU/Power-Constrained Mobile Devices,","Proc ACM Intl Conf Multimedia ACM MM ACM Multimedia Conference Computer Animation","J Smith"
"655","3","45","J Smith, R Han, J Smith","Transcoding of Internet Multimedia for Universal Access,","Multimedia Communications Directions and Innovations Academic Press Eds J Gibson","J Smith"
"656","3","46","J Smith, X Helal, L Lampath, J Smith","UMA-based Wireless and Mobile Video Delivery Architecture,","Proc SPIE The International Society for Optical Engineering Photonics East Internet Multimedia Management Systems","J Smith"
"657","3","47","J Smith, R Henderson, B Topol, C Li, R Mohan, J Smith, I Computing, N Networking, S Jose, C CA, J Jan, NA ","","NA","J Smith"
"658","3","48","A Jaimes, B Tseng","Modal Keywords, Ontologies, and Reasoning for Video Understanding ","CIVR International Conference Image and Video Retrieval","J Smith"
"659","3","49","J Smith, A Jaimes, J Smith","Semi-Automatic,","Data Driven Construction of Multimedia Ontologies","J Smith"
"660","3","170","J Smith, B Tseng, C Lin, J Smith","Video Personalization and Summarization System,","Proc IEEE Intl Conf Multimedia Signal Processing MMSP St Thomas","J Smith"
"661","3","171","J Smith, B Tseng, C Lin, J Smith","Video Personalization System for Usage Environment,","Proc SPIE The International Society for Optical Engineering ITCOM Internet Multimedia Management Systems III","J Smith"
"662","3","172","B Tseng, C Lin","Real-Time Video Surveillance for Traffic Monitoring Using Virtual Line Analysis,","Proc IEEE Intl Conf Multimedia and Expo ICME Lausanne CH","J Smith"
"663","3","173","J Smith, B Tseng, C Lin, J Smith, V Video","Summarization and Personalization for Pervasive Mobile Devices,","Proc IS T SPIE The International Society for Optical Engineering Symp Electronic Imaging Science and Technology Storage Retrieval for Image and Video Databases X San Jose Computer Animation","J Smith"
"664","3","174","J Smith, H Zhang, J Smith, D Feng","Multimedia Information Retrieval and Management Part I ,","IEEE Intl Conf Acoustics Speech and Signal Processing ICASSP Hong Kong CN","J Smith"
"665","3","175","J Smith, D Zhong, S Chang, J Smith","Differential compression and optimal caching methods for content-based image search systems,","Proc SPIE The International Society for Optical Engineering Photonics East Multimedia Storage and Archiving Systems IV","J Smith"
"666","4","70","J Smith, S Muir, J Smith","Functional Divisions in the Piglet Multiprocessor Operating System,","Proceedings of the th SIGOPS European Workshop","J Smith"
"667","4","71","J Smith, S Muir, J Smith","Supporting continuous media in the Piglet OS,","The th International Workshop Network and Operating Systems Support for Digital Audio and Video UK","J Smith"
"668","4","72","J Smith, S Muir, J Smith","AsyMOS: An Asymmetric Multiprocessor Operating System,","Proceedings st OpenARCH Conference San Francisco Computer Animation","J Smith"
"669","4","73","J Smith, K Nahrstedt, J Smith","Design, Implementation and Experiences of the OMEGA End-Point Architecture,","IEEE Journal Selected Areas Communications Special Issue Multimedia Systems","J Smith"
"670","4","74","J Smith, K Nahrstedt, J Smith","QoS Negotiation in a Robotics Environment,","Proceedings Workshop Distributed Multimedia Applications and Quality of Service Verification Montreal st","J Smith"
"671","4","75","J Smith, K Nahrstedt, J Smith","New Algorithms for Admission Control and Scheduling to Support Multimedia Feedback Remote Control Applications,","Proc International Conference Multimedia Communications Systems","J Smith"
"672","4","76","J Smith, K Nahrstedt, J Smith","An Integrated Multimedia Architecture for High-Speed Networks,","Proceedings Multimedia Conference Computer Animation","J Smith"
"673","4","77","J Smith, K Nahrstedt, J Smith","An Application-Driven Approach to Networked Multimedia Systems,","Proceedings th Conference Local Computer Networks","J Smith"
"674","4","78","J Smith, K Nahrstedt, J Smith","A Service Kernel for Multimedia Endstations,","Proceedings International Workshop Advanced Teleservices and High Speed Communication Architectures ed Ralf Steinmetz Springer Verlag Heidelberg","J Smith"
"675","4","79","K Nahrstedt","The QOS Broker ","IEEE MultiMedia","J Smith"
"676","4","80","H Orman, K Calvert, L Peterson, S Murphy","Activating Networks: A Progress Report ","IEEE Computer","J Smith"
"677","4","81","J Smith, S Personick, D Crawford, R Gallager, J Jaffe, J Kurose, D Leeper, C Manders, B McCune, A McLaughlin, J Smith, L Streeter, L Wishart, B Zeigler, C Strategy, N Press, W Washington, D DC","","NA","J Smith"
"678","4","82","J Smith, J Shapiro, J Smith, D Farber","EROS: A Fast Capability System,","Proceedings th SOSP Symposium Operating Systems Principles Kiawah Island Supercomputing","J Smith"
"679","4","83","J Smith, J Shapiro, D Farber, J Smith","State Caching in the EROS Kernel: Implementing Orthogonal Persistence in a Pure Capability System,","Persistent Object Systems Principles and Practice ed Richard Connor and Scott Nettles Morgan Kaufmann presented at th Workshop Persistent Object Systems","J Smith"
"680","4","84","J Smith, J Shapiro, D Farber, J Smith","The Measured Performance of a Fast Local IPC,","Proceedings of the th International Workshop Object Orientation Operating Systems","J Smith"
"681","4","85","J Smith, J Smith, C Traw, D Farber","Cryptographic Support for a Gigabit Network,","Proceedings INET Internet Society Conference Kobe Inaugural Conference of the Internet Society","J Smith"
"682","4","86","J Smith, J Smith, I Hadzic, W Marcus","ACTIVE Interconnects: Let's have some guts!,","Proceedings IEEE Hot Interconnects Workshop Palo Alto Computer Animation","J Smith"
"683","4","87","J Smith, J Smith, K Calvert, S Murphy, H Orman, L Peterson","Activating Networks: A Progress Report,","IEEE Computer","J Smith"
"684","4","88","J Smith, J Smith, G Maguire, NA ","Effects of copy-on-write memory management on the response time of UNIX fork operations,","Computing Systems The Journal of the USENIX the Advanced Computing Systems Association Association University of Press","J Smith"
"685","4","89","J Smith, J Smith","Gigabit Networks,","The Communications Handbook Second Edition ed Jerry D Gibson CRC Press ISBN","J Smith"
"686","4","10","J Smith, D Alexander, W Arbaugh, A Keromytis, S Muir, J Smith","Secure Quality of Service Handling SQoSH ,","IEEE Communications Magazine Special Issue Active Programmable and Code Networking","J Smith"
"687","4","11","J Smith, D Alexander, W Arbaugh, A Keromytis, J Smith","Security in Active Networks,","Secure Internet Programming Security Issues for and Distributed Objects ed Vitek and Christian Jensen Springer Verlag","J Smith"
"688","4","12","J Smith, D Alexander, W Arbaugh, A Keromytis, J Smith","Safety and Security of Programmable Network Infrastructures,","IEEE Communications Magazine","J Smith"
"689","4","13","J Smith, D Alexander, P Menage, A Keromytis, W Arbaugh, K Anagnostakis, J Smith","The Price of Safety in an Active Network,","Journal of Communications and Networks","J Smith"
"690","4","14","J Smith, D Alexander, J Smith","The Architecture of ALIEN,","Proceedings First International Working Conference Active Networks ed Covaci Springer Verlag","J Smith"
"691","4","15","J Smith, D Alexander, M Hicks, P Kakkar, A Keromytis, M Shaw, J Moore, C Gunter, T Jim, S Nettles, J Smith","The SwitchWare Active Network Implementation,","Proceedings ACM SIGPLAN Special Interest Group Programming Languages Workshop ML IEEE Meta Data Conference","J Smith"
"692","4","100","J Smith, J Smith","Rapid Location of Mount Points,","Software Practice and Experience","J Smith"
"693","4","16","J Smith, D Alexander, W Arbaugh, M Hicks, P Kakkar, A Keromytis, J Moore, C Gunter, S Nettles, J Smith","The SwitchWare Active Network Architecture,","IEEE Network Magazine special issue Active and Programmable Networks","J Smith"
"694","4","101","J Smith, J Smith","Selected Challenges in Computer Networking,","IEEE Computer","J Smith"
"695","4","17","J Smith, K Anagnostakis, S Ioannidis, S Miltchev, J Ioannidis, M Greenwald, J Smith","Efficient Packet Monitoring for Network Management,","Proceedings IEEE NOMS IT","J Smith"
"696","4","102","J Smith, J Smith","A Survey of Process Migration Mechanisms,","ACM SIGOPS Operating Systems Review","J Smith"
"697","4","18","J Smith, K Anagnostakis, S Ioannidis, S Miltchev, J Smith","Practical Network Applications on a Lightweight Active Management Environment,","Proceedings International Working Conference Active Networks ed I S Nettles and N Wakamiya Springer Verlag","J Smith"
"698","4","103","J Smith, J Smith","The Impact of ATM on Operating Systems,","ACM Computer Communications Review","J Smith"
"699","4","19","J Smith, K Anagnostakis, M Hicks, S Ioannidis, A Keromytis, J Smith","Scalable Resource Control in Active Networks,","Proceedings Second International Working Conference Active Networks ed H Yasuda Springer Verlag Tokyo","J Smith"
"700","4","104","J Smith, J Smith","The Software Design Laboratory,","Computing Systems The Journal of the USENIX the Advanced Computing Systems Association Association University of Press","J Smith"
"701","4","105","J Smith, J Smith, D Farber","Traffic Characteristics of a Distributed Memory System,","Computer Networks and ISDN Systems","J Smith"
"702","4","106","J Smith, J Smith, G Maguire, NA ","Transparent Concurrent Execution of Mutually Exclusive Alternatives,","Proceedings Ninth International Conference Distributed Computing Systems Beach Computer Animation","J Smith"
"703","4","107","J Smith, D Tennenhouse, J Smith, W Sincoskie, D Wetherall, G Minden","A Survey of Active Network Research,","IEEE Communications","J Smith"
"704","4","108","J Smith, C Traw, J Smith","A High-Performance Host Interface for ATM Networks,","Proceedings SIGCOMM Special Interest Group Data Communications Zurich","J Smith"
